batter,balls,strikes,outs_when_up,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,stand_class,home,half_inning,year,month,day,base_runner_class,if_alignment_class,of_alignment_class
592626,3,1,2,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,5,5,0,1,1,0,2,1,1,2017,8,4,4,1,1
592626,2,1,2,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,5,4,0,1,1,0,2,1,1,2017,8,4,4,1,1
592626,1,1,2,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,5,3,0,1,1,0,2,1,1,2017,8,4,4,1,1
592626,1,0,2,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,5,2,0,1,1,0,2,1,1,2017,8,4,4,1,1
592626,0,0,2,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,5,1,0,1,1,0,2,1,1,2017,8,4,4,1,1
641355,0,2,1,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,4,4,0,1,1,0,2,1,1,2017,8,4,4,2,1
641355,0,2,1,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,4,3,0,1,1,0,2,1,1,2017,8,4,4,2,1
641355,0,1,1,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,4,2,0,1,1,0,2,1,1,2017,8,4,4,2,1
641355,0,0,1,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,4,1,0,1,1,0,2,1,1,2017,8,4,4,2,1
457759,1,0,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,3,2,0,1,1,0,1,1,1,2017,8,4,3,1,1
457759,0,0,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,3,1,0,1,1,0,1,1,1,2017,8,4,3,1,1
608369,1,2,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,2,5,0,1,1,0,2,1,1,2017,8,4,1,1,1
608369,1,2,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,2,4,0,1,1,0,2,1,1,2017,8,4,1,1,1
608369,1,1,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,2,3,0,1,1,0,2,1,1,2017,8,4,1,1,1
608369,1,0,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,2,2,0,1,1,0,2,1,1,2017,8,4,1,1,1
608369,0,0,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,2,1,0,1,1,0,2,1,1,2017,8,4,1,1,1
621035,3,2,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,1,9,0,0,0,0,1,1,1,2017,8,4,1,1,1
621035,3,2,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,1,8,0,0,0,0,1,1,1,2017,8,4,1,1,1
621035,2,2,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,1,7,0,0,0,0,1,1,1,2017,8,4,1,1,1
621035,1,2,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,1,6,0,0,0,0,1,1,1,2017,8,4,1,1,1
621035,1,2,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,1,5,0,0,0,0,1,1,1,2017,8,4,1,1,1
621035,1,2,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,1,4,0,0,0,0,1,1,1,2017,8,4,1,1,1
621035,0,2,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,1,3,0,0,0,0,1,1,1,2017,8,4,1,1,1
621035,0,1,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,1,2,0,0,0,0,1,1,1,2017,8,4,1,1,1
621035,0,0,0,518595.0,457803.0,435522.0,452678.0,642708.0,493316.0,624424.0,434158.0,1,1,0,0,0,0,1,1,1,2017,8,4,1,1,1
628338,1,0,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,51,2,3,1,3,1,1,0,12,2017,7,29,2,1,1
628338,0,0,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,51,1,3,1,3,1,1,0,12,2017,7,29,2,1,1
502143,2,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,50,4,3,1,3,1,1,0,12,2017,7,29,2,1,1
502143,1,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,50,3,3,1,3,1,1,0,12,2017,7,29,2,1,1
502143,1,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,50,2,3,1,3,1,1,0,12,2017,7,29,2,1,1
502143,0,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,50,1,3,1,3,1,1,0,12,2017,7,29,2,1,1
572122,3,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,49,6,3,1,3,1,2,0,12,2017,7,29,1,1,1
572122,2,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,49,5,3,1,3,1,2,0,12,2017,7,29,1,1,1
572122,2,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,49,4,3,1,3,1,2,0,12,2017,7,29,1,1,1
572122,2,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,49,3,3,1,3,1,2,0,12,2017,7,29,1,1,1
572122,1,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,49,2,3,1,3,1,2,0,12,2017,7,29,1,1,1
572122,0,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,49,1,3,1,3,1,2,0,12,2017,7,29,1,1,1
443558,0,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,48,3,3,1,3,1,1,0,12,2017,7,29,1,1,1
443558,0,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,48,2,3,1,3,1,1,0,12,2017,7,29,1,1,1
443558,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,48,1,3,1,3,1,1,0,12,2017,7,29,1,1,1
429664,1,0,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,40,2,3,0,3,0,2,0,10,2017,7,29,1,1,1
429664,0,0,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,40,1,3,0,3,0,2,0,10,2017,7,29,1,1,1
592325,3,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,39,6,3,0,3,0,2,0,10,2017,7,29,1,1,1
592325,3,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,39,5,3,0,3,0,2,0,10,2017,7,29,1,1,1
592325,2,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,39,4,3,0,3,0,2,0,10,2017,7,29,1,1,1
592325,1,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,39,3,3,0,3,0,2,0,10,2017,7,29,1,1,1
592325,0,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,39,2,3,0,3,0,2,0,10,2017,7,29,1,1,1
592325,0,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,39,1,3,0,3,0,2,0,10,2017,7,29,1,1,1
516416,0,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,38,3,3,0,3,0,1,0,10,2017,7,29,1,1,1
516416,0,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,38,2,3,0,3,0,1,0,10,2017,7,29,1,1,1
516416,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,38,1,3,0,3,0,1,0,10,2017,7,29,1,1,1
572287,0,0,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,32,1,3,0,3,0,1,0,8,2017,7,29,1,1,1
502481,2,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,31,5,3,0,3,0,2,0,8,2017,7,29,1,1,1
502481,1,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,31,4,3,0,3,0,2,0,8,2017,7,29,1,1,1
502481,0,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,31,3,3,0,3,0,2,0,8,2017,7,29,1,1,1
502481,0,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,31,2,3,0,3,0,2,0,8,2017,7,29,1,1,1
502481,0,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,31,1,3,0,3,0,2,0,8,2017,7,29,1,1,1
628338,0,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,30,2,3,0,3,0,1,0,8,2017,7,29,1,1,1
628338,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,30,1,3,0,3,0,1,0,8,2017,7,29,1,1,1
502143,1,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,26,4,3,0,3,0,1,0,6,2017,7,29,3,1,1
502143,0,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,26,3,3,0,3,0,1,0,6,2017,7,29,3,1,1
502143,0,1,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,26,2,3,0,3,0,1,0,6,2017,7,29,3,1,1
502143,0,0,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,26,1,3,0,3,0,1,0,6,2017,7,29,3,1,1
572122,0,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,25,1,3,0,3,0,2,0,6,2017,7,29,3,1,1
443558,0,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,24,2,2,0,2,0,1,0,6,2017,7,29,7,1,1
443558,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,24,1,2,0,2,0,1,0,6,2017,7,29,7,1,1
429664,1,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,10,2,0,2,0,2,0,6,2017,7,29,2,1,1
429664,1,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,9,2,0,2,0,2,0,6,2017,7,29,2,1,1
429664,1,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,8,2,0,2,0,2,0,6,2017,7,29,2,1,1
429664,1,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,7,2,0,2,0,2,0,6,2017,7,29,2,1,1
429664,1,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,6,2,0,2,0,2,0,6,2017,7,29,2,1,1
429664,0,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,5,2,0,2,0,2,0,6,2017,7,29,2,1,1
429664,0,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,4,2,0,2,0,2,0,6,2017,7,29,2,1,1
429664,0,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,3,2,0,2,0,2,0,6,2017,7,29,2,1,1
429664,0,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,2,2,0,2,0,2,0,6,2017,7,29,2,1,1
429664,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,23,1,2,0,2,0,2,0,6,2017,7,29,2,1,1
592325,3,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,22,6,2,0,2,0,2,0,6,2017,7,29,1,1,1
592325,3,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,22,5,2,0,2,0,2,0,6,2017,7,29,1,1,1
592325,2,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,22,4,2,0,2,0,2,0,6,2017,7,29,1,1,1
592325,2,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,22,3,2,0,2,0,2,0,6,2017,7,29,1,1,1
592325,1,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,22,2,2,0,2,0,2,0,6,2017,7,29,1,1,1
592325,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,22,1,2,0,2,0,2,0,6,2017,7,29,1,1,1
516416,2,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,17,7,2,0,2,0,1,0,4,2017,7,29,7,1,1
516416,2,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,17,6,2,0,2,0,1,0,4,2017,7,29,7,1,1
516416,2,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,17,5,2,0,2,0,1,0,4,2017,7,29,7,1,1
516416,1,1,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,17,3,2,0,2,0,1,0,4,2017,7,29,7,1,1
516416,0,1,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,17,2,2,0,2,0,1,0,4,2017,7,29,7,1,1
516416,0,0,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,17,1,2,0,2,0,1,0,4,2017,7,29,7,1,1
572287,3,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,16,6,2,0,2,0,1,0,4,2017,7,29,7,1,1
572287,2,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,16,5,2,0,2,0,1,0,4,2017,7,29,6,1,1
572287,2,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,16,4,2,0,2,0,1,0,4,2017,7,29,6,1,1
572287,1,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,16,3,2,0,2,0,1,0,4,2017,7,29,6,1,1
572287,1,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,16,2,2,0,2,0,1,0,4,2017,7,29,6,1,1
572287,0,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,16,1,2,0,2,0,1,0,4,2017,7,29,6,1,1
502481,1,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,15,6,0,0,0,0,2,0,4,2017,7,29,8,1,1
502481,1,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,15,5,0,0,0,0,2,0,4,2017,7,29,8,1,1
502481,1,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,15,4,0,0,0,0,2,0,4,2017,7,29,8,1,1
502481,1,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,15,3,0,0,0,0,2,0,4,2017,7,29,8,1,1
502481,1,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,15,2,0,0,0,0,2,0,4,2017,7,29,8,1,1
502481,0,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,15,1,0,0,0,0,2,0,4,2017,7,29,8,1,1
571745,0,2,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,14,3,0,0,0,0,1,0,4,2017,7,29,7,1,1
571745,0,1,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,14,2,0,0,0,0,1,0,4,2017,7,29,7,1,1
571745,0,0,1,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,14,1,0,0,0,0,1,0,4,2017,7,29,7,1,1
502143,1,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,13,5,0,0,0,0,1,0,4,2017,7,29,7,1,1
502143,1,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,13,4,0,0,0,0,1,0,4,2017,7,29,7,1,1
502143,1,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,13,3,0,0,0,0,1,0,4,2017,7,29,7,1,1
502143,0,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,13,2,0,0,0,0,1,0,4,2017,7,29,7,1,1
502143,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,13,1,0,0,0,0,1,0,4,2017,7,29,7,1,1
572122,3,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,12,5,0,0,0,0,2,0,4,2017,7,29,2,1,1
572122,2,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,12,4,0,0,0,0,2,0,4,2017,7,29,2,1,1
572122,2,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,12,3,0,0,0,0,2,0,4,2017,7,29,2,1,1
572122,1,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,12,2,0,0,0,0,2,0,4,2017,7,29,2,1,1
572122,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,12,1,0,0,0,0,2,0,4,2017,7,29,2,1,1
443558,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,11,1,0,0,0,0,1,0,4,2017,7,29,1,1,1
429664,3,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,6,8,0,0,0,0,2,0,2,2017,7,29,1,1,1
429664,3,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,6,7,0,0,0,0,2,0,2,2017,7,29,1,1,1
429664,2,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,6,6,0,0,0,0,2,0,2,2017,7,29,1,1,1
429664,2,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,6,5,0,0,0,0,2,0,2,2017,7,29,1,1,1
429664,1,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,6,4,0,0,0,0,2,0,2,2017,7,29,1,1,1
429664,0,2,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,6,3,0,0,0,0,2,0,2,2017,7,29,1,1,1
429664,0,1,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,6,2,0,0,0,0,2,0,2,2017,7,29,1,1,1
429664,0,0,2,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,6,1,0,0,0,0,2,0,2,2017,7,29,1,1,1
592325,1,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,5,5,0,0,0,0,2,0,2,2017,7,29,2,1,1
592325,1,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,5,4,0,0,0,0,2,0,2,2017,7,29,2,1,1
592325,1,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,5,3,0,0,0,0,2,0,2,2017,7,29,2,1,1
592325,1,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,5,2,0,0,0,0,2,0,2,2017,7,29,2,1,1
592325,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,5,1,0,0,0,0,2,0,2,2017,7,29,2,1,1
516416,0,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,4,4,0,0,0,0,1,0,2,2017,7,29,1,1,1
516416,0,2,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,4,3,0,0,0,0,1,0,2,2017,7,29,1,1,1
516416,0,1,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,4,2,0,0,0,0,1,0,2,2017,7,29,1,1,1
516416,0,0,0,518595.0,527038.0,435522.0,452678.0,408314.0,624424.0,434158.0,457803.0,4,1,0,0,0,0,1,0,2,2017,7,29,1,1,1
571976,2,1,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,66,4,2,5,2,5,1,0,16,2017,7,24,3,1,1
571976,1,1,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,66,3,2,5,2,5,1,0,16,2017,7,24,3,1,1
571976,0,1,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,66,2,2,5,2,5,1,0,16,2017,7,24,3,1,1
571976,0,0,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,66,1,2,5,2,5,1,0,16,2017,7,24,3,1,1
641319,1,2,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,65,4,1,5,1,5,2,0,16,2017,7,24,3,1,1
641319,1,1,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,65,3,1,5,1,5,2,0,16,2017,7,24,3,1,1
641319,0,1,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,65,2,1,5,1,5,2,0,16,2017,7,24,3,1,1
641319,0,0,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,65,1,1,5,1,5,2,0,16,2017,7,24,3,1,1
517369,2,0,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,64,3,1,5,1,5,1,0,16,2017,7,24,1,1,1
517369,1,0,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,64,2,1,5,1,5,1,0,16,2017,7,24,1,1,1
517369,0,0,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,64,1,1,5,1,5,1,0,16,2017,7,24,1,1,1
519333,2,2,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,63,5,1,5,1,5,1,0,16,2017,7,24,1,1,1
519333,2,1,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,63,4,1,5,1,5,1,0,16,2017,7,24,1,1,1
519333,1,1,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,63,3,1,5,1,5,1,0,16,2017,7,24,1,1,1
519333,1,0,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,63,2,1,5,1,5,1,0,16,2017,7,24,1,1,1
519333,0,0,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,63,1,1,5,1,5,1,0,16,2017,7,24,1,1,1
620443,0,0,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,62,1,1,5,1,5,1,0,16,2017,7,24,1,1,1
543038,1,2,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,56,4,1,4,1,4,1,0,14,2017,7,24,1,1,1
543038,1,1,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,56,3,1,4,1,4,1,0,14,2017,7,24,1,1,1
543038,0,1,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,56,2,1,4,1,4,1,0,14,2017,7,24,1,1,1
543038,0,0,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,56,1,1,4,1,4,1,0,14,2017,7,24,1,1,1
622534,2,2,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,55,5,1,4,1,4,1,0,14,2017,7,24,1,1,1
622534,1,2,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,55,4,1,4,1,4,1,0,14,2017,7,24,1,1,1
622534,1,1,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,55,3,1,4,1,4,1,0,14,2017,7,24,1,1,1
622534,1,0,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,55,2,1,4,1,4,1,0,14,2017,7,24,1,1,1
622534,0,0,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,55,1,1,4,1,4,1,0,14,2017,7,24,1,1,1
605486,2,2,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,54,5,1,4,1,4,2,0,14,2017,7,24,1,1,1
605486,1,2,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,54,4,1,4,1,4,2,0,14,2017,7,24,1,1,1
605486,1,1,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,54,3,1,4,1,4,2,0,14,2017,7,24,1,1,1
605486,1,0,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,54,2,1,4,1,4,2,0,14,2017,7,24,1,1,1
605486,0,0,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,54,1,1,4,1,4,2,0,14,2017,7,24,1,1,1
592669,2,2,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,53,5,0,4,0,4,1,0,14,2017,7,24,1,1,1
592669,1,2,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,53,4,0,4,0,4,1,0,14,2017,7,24,1,1,1
592669,1,1,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,53,3,0,4,0,4,1,0,14,2017,7,24,1,1,1
592669,1,0,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,53,2,0,4,0,4,1,0,14,2017,7,24,1,1,1
592669,0,0,0,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,53,1,0,4,0,4,1,0,14,2017,7,24,1,1,1
571976,0,2,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,47,4,0,4,0,4,1,0,12,2017,7,24,1,1,1
571976,0,2,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,47,3,0,4,0,4,1,0,12,2017,7,24,1,1,1
571976,0,1,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,47,2,0,4,0,4,1,0,12,2017,7,24,1,1,1
571976,0,0,2,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,47,1,0,4,0,4,1,0,12,2017,7,24,1,1,1
641319,0,1,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,46,2,0,4,0,4,2,0,12,2017,7,24,1,1,1
641319,0,0,1,518595.0,446263.0,527038.0,452678.0,408314.0,493316.0,624424.0,457803.0,46,1,0,4,0,4,2,0,12,2017,7,24,1,1,1
